tokenized,genre,length
"['est', 'journal', 'télévis', 'local', 'accompagn', 'son', 'caméraman', 'elle', 'relat', 'quotidien', 'ceux', 'qui', 'travaillent', 'nuit', 'ce', 'soir', 'elle', 'est', 'dan', 'casern', 'pompi', 'nuit', 'est', 'calm', 'aucun', 'urgenc', 'jusqu', 'd', 'vieil', 'dam', 'qui', 'réclam', 'secour', 'tandem', 'suit', 'pompi', 'découvr', 'arriv', 'plac', 'voisin', 'tres', 'inquiet', 'd', 'horribl', 'cris', 'ont', 'été', 'entendus', 'dan', 'appart', 'vieil', 'dam', 'perçoit', 'tension', 'habit', 'son', 'reportag', 'devr', 'enfin', 'sort', 'routin', 'elle', 'n', 'imagin', 'pas', 'quel', 'point']",horreur,67
"['est', 'gen', 'physiqu', 'qui', 'rat', 'son', 'mariag', 'son', 'mêm', 'son', 'suicid', 'désorm', 'ce', 'brill', 'misanthrop', 'vit', 'seul', 'jusqu', 'soir', 'où', 'jeun', 'fugueux', 'se', 'retrouv', 'affam', 'trans', 'froid', 'dev', 'sa', 'port', 'lui', 'accord', 'asil', 'quelqu', 'nuit', 'rapid', 's', 'install', 'commentair', 'cyniqu', 'n', 'entament', 'pas', 'sa', 'joi', 'vivr', 'peu', 'peu', 'cet', 'étrang', 'coupl', 'apprend', 'cohabit', 'malgr', 'son', 'esprit', 'supérieur', 'fin', 'appréci', 'compagn', 'cet', 'simpl', 'jeun', 'femm', 'contr', 'tout', 'attent', 'il', 'vont', 'mêm', 'jusqu', 'se', 'mari', 'trouv', 'chacun', 'leur', 'équilibr', 'dan', 'différent', 'autr', 'plus', 'tard', 'leur', 'bonheur', 'est', 'troubl', 'arriv', 'soudain', 'mer', 'cel', 'ci', 'fui', 'son', 'mar', 'qui', 'tromp', 'sa', 'meilleur', 'ami', 'découvr', 'que', 'sa', 'fill', 'est', 'non', 'seul', 'mari', 'mais', 'que', 'son', 'époux', 'est', 'vieil', 'excentr', 'bien', 'plus', 'âgé', 'qu', 'elle', 's', 'évanou', 'détendr', 'atmospher', 'emmen', 'sa', 'mer', 'restaur', 'ami']",romance,128
"['lin', 'retrac', 'destin', 'chanteur', 'country', 'rock', 'johnny', 'évoqu', 'naissanc', 'd', 'nouveau', 'styl', 'd', 'artist', 'cel', 'd', 'homm', 'qui', 'delà', 'se', 'coler', 'ravag', 'dépend', 'tentat', 'statut', 'star', 'tout', 'dépass', 'deven', 'icôn', 'c', 'est', 'auss', 'parcour', 'd', 'homm', 'qui', 'fond', 'périod', 'plus', 'noir', 'sa', 'vi', 'été', 'port', 'histoir', 'd', 'amour', 'fusionnel', 'leur', 'passion', 'nourr', 'son', 'art', 'tout', 'long', 'sa', 'vi', 'cet', 'sag', 'est', 'marqu', 'them', 'qui', 'feront', 'forc', 'musiqu', 'etde', 'son', 'styl', 'minimal', 'mort', 'amour', 'trahison', 'pech', 'espoir', 'foi']",biopic,77
"['sing', 'nous', 'somm', 'quelqu', 'milli', 'd', 'habit', 'qui', 'restent', 'notr', 'planet', 'sont', 'contraint', 'vivr', 'sous', 'terr', 'surfac', 'glob', 'est', 'devenu', 'inhabit', 'suit', 'd', 'virus', 'ayant', 'décim', 'popul', 'surviv', 'mettent', 'tous', 'leur', 'espoir', 'dan', 'voyag', 'traver', 'temp', 'découvr', 'caus', 'catastroph', 'préven', 'c', 'est', 'hant', 'depuis', 'anné', 'imag', 'incompréhensibl', 'qui', 'est', 'désign', 'cet', 'mission']",science fiction,52
"['prof', 'enseign', 'vu', 'cot', 'prof', 'traver', 'histoir', 'jeun', 'professeur', 'lettr', 'revolt', 'subvers', 'qui', 'arriv', 'dan', 'nouveau', 'lyce', 'agit', 'comm', 'revel', 'prof', 'dessin', 'prof', 'gym', 'bibliothecair', 'qui', 'oseront', 'enfin', 'aller', 'jusqu', 'bout', 'leur', 'velleit']",comédie,33
"['command', 'mond', 'va', 'mal', 'humain', 'ne', 'rigolent', 'plus', 'situat', 'est', 'grav', 'blagu', 'n', 'plus', 'qu', 'solut', 'sa', 'band', 'leur', 'mission', 'accompl', 'command', 'blagu', 'remettr', 'peupl', 'droit', 'chemin', 'rigolad', 'repouss', 'limit', 'conner', 'vals', 'apesanteur', 'metr', 'd', 'altitud', 'inond', 'maison', 'transform', 'piscin', 'jou', 'beach', 'volley', 'érect', 'contrôl', 'fair', 'roll', 'sous', 'somnifer', 'rien', 'n', 'arrêt', 'sa', 'band', 'plus', 'il', 'font', 'vrai']",comédie,58
"['emigr', 'tchequ', 'mer', 'célibatair', 'travaill', 'dan', 'usin', 'profond', 'elle', 'trouv', 'son', 'salut', 'dan', 'sa', 'passion', 'musiqu', 'spécial', 'chanson', 'grand', 'comed', 'musical', 'hollywoodien', 'gard', 'lourd', 'secret', 'elle', 'perd', 'vu', 'son', 'fil', 'connaîtr', 'mêm', 'sort', 'sauf', 'si', 'elle', 'réuss', 'mettr', 'assez', 'd', 'argent', 'côt', 'lui', 'pai', 'oper', 'quand', 'voisin', 'abois', 'accus', 'tort', 'd', 'avoir', 'vol', 'se', 'économ', 'dram', 'sa', 'vi', 's', 'intensif', 'se', 'termin', 'final', 'tragiqu']",policier,64
"['chasseur', 'mercenair', 'européen', 'sold', 'd', 'societ', 'biotechnolog', 'anonym', 'est', 'envoi', 'captur', 'derni', 'spécimen', 'tigr', 'cet', 'mission', 'remettr', 'caus', 'son', 'travail', 'sa', 'moral']",drame,22
"['intouch', 'plong', 'cœur', 'sag', 'plus', 'explos', 'racont', 'histoir', 'ascens', 'chut', 'magnat', 'd', 'comment', 'il', 'acquis', 'préserv', 'sa', 'tout', 'puissanc', 'fil', 'décen', 'mêm', 'quand', 'scandal', 'menac', 'ancien', 'collabor', 'plusieur', 'se', 'accus', 'décrivent', 'son', 'mod', 'opératoir', 'ains', 'que', 'conséquent', 'se', 'abus', 'sexuel', 'présum', 'dan', 'espoir', 'que', 'justic', 'soit', 'fait', 'que', 'chos', 'bougent', 'enfin']",documentaire,51
"['do', 'identity', 'quand', 'polic', 'leur', 'amen', 'corp', 'immacul', 'jan', 'do', 'express', 'désign', 'femm', 'dont', 'ignor', 'ident', 'son', 'fil', 'médecin', 'légist', 'pensent', 'que', 'ne', 'ser', 'simpl', 'formal', 'fur', 'mesur', 'nuit', 'il', 'ne', 'cessent', 'découvr', 'chos', 'étrang', 'inquiet', 'intérieur', 'corp', 'défunt', 'alor', 'il', 'commencent', 'assembl', 'piec', 'mystéri', 'puzzl', 'forc', 'surnaturel', 'fait', 'son', 'apparit', 'dan', 'crématorium']",horreur,53
"['est', 'travailleur', 'américain', 'émigr', 'apres', 'coup', 'téléphon', 'sa', 'femm', 'visibl', 'agress', 'il', 'se', 'précipit', 'chez', 'lui', 'mais', 'arriv', 'trop', 'tard', 'loi', 'ni', 'évidenc', 'il', 'décid', 'se', 'fair', 'justic', 'lui', 'mêm', 'tu', 'meurtri', 'sa', 'femm', 'il', 'est', 'alor', 'envoi', 'dan', 'plus', 'dur', 'prison', 'seul', 'occup', 'détenus', 'est', 'organis', 'combat']",policier,48
"['tout', 'brill', 'ely', 'sont', 'comm', 'deux', 'soeur', 'elle', 'se', 'connaissent', 'depuis', 'enfanc', 'partagent', 'tout', 'rêvent', 'ensembl', 'd', 'autr', 'vi', 'elle', 'vivent', 'dan', 'mêm', 'banlieu', 'dix', 'minut', 'aujourd', 'hui', 'ely', 'ne', 'veulent', 'plus', 'être', 'dix', 'minut', 'leur', 'vi', 'petit', 'embrouill', 'gros', 'mensong', 'elle', 'vont', 'tout', 'fair', 'essai', 'pénetr', 'mond', 'qui', 'n', 'est', 'pas', 'leur', 'où', 'tout', 'leur', 'sembl', 'possibl', 'mais', 'tout', 'ce', 'qui', 'brill']",comédie,63
"['enquêt', 'pass', 'essentiel', 'sa', 'vi', 'dan', 'monaster', 's', 'apprêt', 'prononc', 'se', 'vœux', 'mais', 'son', 'mentor', 'est', 'assassin', 'jeun', 'capitain', 'polic', 'surtout', 'total', 'athé', 'est', 'charg', 'enquêt', 'va', 'devoir', 'guid', 'cel', 'ci', 'dan', 'arcan', 'vi', 'monast', 'recherch', 'meurtri', 'tand', 'va', 'entraîn', 'se', 'confront', 'mond', 'extérieur', 'trac', 'son', 'pass', 'choc', 'deux', 'mond', 'qui', 'étaient', 'pas', 'appel', 'se', 'rencontr', 'mais', 'qui', 'pourt', 'va', 'conduir', 'pist', 'meurtri']",policier,63
"['we', 'are', 'your', 'friend', 'dj', 'vit', 'dan', 'milieu', 'électro', 'nuit', 'californien', 'journ', 'il', 'traîn', 'se', 'amis', 'enfanc', 'nuit', 'il', 'mix', 'dan', 'espoir', 'compos', 'son', 'qui', 'fer', 'mond', 'enti', 'son', 'rêv', 'sembl', 'alor', 'possibl', 'il', 'fait', 'connaiss', 'dj', 'expériment', 'qui', 'décid', 'prendr', 'sous', 'son', 'ail']",romance,44
"['pegr', 'deux', 'escroc', 'tomb', 'amour', 'décident', 'associ', 'alor', 'que', 'entier', 'parl', 'leur', 'méfait', 'il', 'jettent', 'leur', 'dévolu', 'nouvel', 'victim', 'rich', 'bel', 'mais', 'va', 'vit', 'tomb', 'sous', 'son', 'charm']",comédie,28
"['katsun', 'star', 'mondial', 'se', 'livr', 'dan', 'ce', 'film', 'où', 'elle', 'rével', 'se', 'pench', 'plus', 'intim', 'pend', 'pres', 'd', 'équip', 'film', 'partout', 'dan', 'mond', 'fais', 'se', 'premi', 'arme', 'comm', 'réalis']",documentaire,29
"['homm', 'murmur', 'oreil', 'cheval', 'profond', 'marqu', 'accident', 'qui', 'cout', 'vi', 'sa', 'meilleur', 'ami', 'caus', 'd', 'irrépar', 'lésion', 'son', 'cheval', 'jeun', 'fill', 'quatorz', 'vit', 'repli', 'elle', 'mêm', 'renonc', 'lutt', 'contr', 'infirm', 'sa', 'mer', 'refus', 's', 'avou', 'vaincu', 'ferm', 'décid', 'sauv', 'fois', 'sa', 'fill', 'animal', 'dont', 'destin', 'sont', 'li', 'elle', 'se', 'lanc', 'recherch', 'd', 'dompteur', 'cheval', 'capabl', 'guer', 'animal', 'sa', 'peur', 'elle', 'retrouv', 'ains', 'coeur', 'pist', 'd', 'légendair', 'spécial', 'dressag', 'douceur']",romance,69
"['font', 'ski', 'apres', 'joyeux', 'troup', 'd', 'amis', 'plus', 'connu', 'sous', 'nom', 'se', 'retrouvent', 'sport', 'd', 'hiv', 'il', 'vivront', 'encor', 'd', 'autr', 'problem', 'sentimental', 'mésaventur', 'équip', 'ira', 'mêm', 'se', 'perdr', 'montagn']",comédie,30
"['terr', 'vu', 'coeur', 'autour', 'lenoir', 'scientif', 'auteur', 'artist', 'nous', 'interpellent', 'biodivers', 'est', 'menac', 'si', 'certain', 'humain', 'sont', 'origin', 'cris', 'autr', 'plus', 'plus', 'nombreux', 'y', 'attaquent', 'bras', 'corp', 'créent', 'solut', 'ensembl', 'dan', 'ce', 'film', 'dédi', 'géner', 'futur', 'il', 'nous', 'rappellent', 'quel', 'point', 'viv', 'sous', 'tout', 'se', 'form', 'fascin', 'touch', 'myster', 'il', 'ne', 'tient', 'nous', 'préserv']",documentaire,54
"['son', 'ami', 'attendent', 'leur', 'premi', 'enfant', 'sont', 'rav', 'lorsqu', 'don', 'naissanc', 'pet', 'garçon', 'parfait', 'sant', 'leur', 'bonheur', 'sembl', 'complet', 'mais', 'ne', 'ressent', 'pas', 'amour', 'maternel', 'inconditionnel', 'qu', 'elle', 'était', 'cens', 'éprouv', 'elle', 'ne', 'sait', 'plus', 'tout', 'où', 'elle', 'est', 'ne', 'sach', 'pas', 'ver', 'qui', 'se', 'tourn', 'elle', 'désesper', 'd', 'aut', 'plus', 'que', 'son', 'propr', 'beb', 'est', 'elle', 'parf', 'étrang', 'chaqu', 'jour', 'qui', 'pass', 'son', 'incapac', 's', 'occup', 'son', 'enfant', 'devient', 'plus', 'plus', 'évident', 'ne', 'pouv', 'parl', 'quiconqu', 'mêm', 'pas', 'elle', 'sombr', 'dan', 'désespoir', 'point', 'réalis', 'qu', 'elle', 'constitu', 'menac', 'son', 'enfant', 'final', 'gravit', 'état', 'est', 'découvert', 'elle', 'est', 'intern', 'dan', 'cliniqu', 'elle', 'commenc', 'alor', 'aller', 'mieux', 'fait', 'pouvoir', 'touch', 'sent', 'auss', 'entendr', 'rir', 'son', 'beb', 'commenc', 'lui', 'manqu']",drame,118
"['ragnarok', 'priv', 'son', 'puiss', 'marteau', 'est', 'retenu', 'prisonni', 'lointain', 'planet', 'confin', 'univer', 'sauv', 'il', 'va', 'devoir', 'lutt', 'contr', 'temp', 'afin', 'empêch', 'impitoi', 'accompl', 'destruct', 'son', 'mond', 'fin', 'civilis', 'asgardien', 'mais', 'y', 'parven', 'il', 'va', 'abord', 'devoir', 'men', 'combat', 'titanesqu', 'gladiateur', 'contr', 'celui', 'qui', 'était', 'autrefois', 'son', 'alli', 'sein', 'incroi']",science fiction,49
"['hiv', 'cœur', 'équip', 'chercheur', 'compos', 'homm', 'découvr', 'corp', 'enfou', 'sous', 'neig', 'depuis', 'plus', 'décongel', 'créatur', 'retourn', 'vi', 'pren', 'form', 'celui', 'elle', 'veut', 'lor', 'soupçon', 'install', 'entre', 'homm', 'équip', 'où', 'se', 'cach', 'créatur', 'qui', 'habit', 't', 'elle', 'vérit', 'combat', 'engag']",horreur,39
"['éblou', 'passion', 'cirqu', 'est', 'aîn', 'famill', 'nombreux', 'jour', 'se', 'parent', 'intègrent', 'communaut', 'religi', 'bas', 'partag', 'solidar', 'dan', 'laquel', 'il', 'invest', 'plein', 'jeun', 'fill', 'doit', 'accept', 'mod', 'vi', 'qui', 'remet', 'question', 'se', 'envi', 'se', 'propr', 'tourment', 'peu', 'peu', 'embrigad', 'devient', 'sectair', 'va', 'devoir', 'se', 'battr', 'affirm', 'sa', 'libert', 'sauv', 'se', 'frer', 'sœur']",drame,51
"['pri', 'aim', 'apres', 'divorc', 'difficil', 'décid', 'prendr', 'anné', 'sabbat', 'chang', 'vi', 'elle', 'entam', 'alor', 'péripl', 'initiat', 'qui', 'va', 'emmen', 'bout', 'mond', 'elle', 'mêm', 'lor', 'voyag', 'auss', 'exot', 'que', 'merveil', 'elle', 'retrouv', 'appet', 'vivr', 'plais', 'mang', 'pouvoir', 'prier', 'esprit', 'façon', 'tout', 'fait', 'inattendu', 'elle', 'trouv', 'paix', 'intérieur', 'amour']",drame,47
"['amant', 'amour', 'd', 'jeun', 'fill', 'quinz', 'dem', 'd', 'trent', 'six', 'fin', 'anné']",romance,12
"['argent', 'dort', 'jam', 'plein', 'krach', 'boursi', 'jeun', 'trad', 'est', 'prêt', 'tout', 'veng', 'son', 'mentor', 'que', 'd', 'obscur', 'tractat', 'financi', 'ont', 'pouss', 'suicid', 'il', 'demand', 'aid', 'meilleur', 'pir', 'gourous', 'financ', 'qui', 'vient', 'sort', 'prison', 'del', 'd', 'initi', 'va', 'apprendr', 'se', 'dépen', 'que', 'rest', 'maîtr', 'manipul', 'que', 'argent', 'ne', 'dort', 'jam']",drame,49
"['lorsqu', 'accept', 'rencontr', 'contact', 'petit', 'annonc', 'rien', 'ne', 'laiss', 'présag', 'passion', 'destructric', 'meurtri', 'qui', 'naîtr', 'leur', 'amour', 'fou']",horreur,18
"['épous', 'ten', 'son', 'foi', 'se', 'pli', 'devoir', 'conjugal', 'san', 'mouft', 'est', 'ce', 'enseign', 'ardeur', 'dan', 'son', 'écol', 'ménager', 'se', 'certitud', 'vacillent', 'quand', 'elle', 'se', 'retrouv', 'veuv', 'ruin', 'est', 'ce', 'retour', 'son', 'premi', 'amour', 'vent', 'libert', 'mai', 'si', 'bon', 'épous', 'deven', 'femm', 'libr']",comédie,42
"['dan', 'ce', 'qui', 'paraît', 'être', 'paisibl', 'maison', 'se', 'cach', 'fléaux', 'plus', 'épouvant', 'qui', 'soient', 'quiconqu', 'franch', 'seuil', 'demeur', 'est', 'aussitôt', 'frapp', 'malédict', 'qui', 'ne', 'tard', 'pas', 'tu', 'dan', 'sent', 'd', 'indicibl', 'rag', 'alor', 'que', 'nombr', 'victim', 'augment', 'jeun', 'se', 'trouv', 'brutal', 'confront', 'horreur', 'cet', 'réalit', 'elle', 'il', 'n', 'est', 'désorm', 'plus', 'temp', 'd', 'ignor', 'fuir', 'il', 'faut', 'comprendr', 'avoir', 'chanc', 'survivr']",horreur,61
"['miam', 'fuit', 'son', 'per', 'millionnair', 'décid', 'ralli', 'elle', 'rencontr', 'journal', 'dan', 'bus', 'qui', 'comprend', 'tres', 'vit', 'qui', 'elle', 'est', 'son', 'per', 'ayant', 'prom', 'récompens', 'qui', 'lui', 'ramen', 'peu', 'peu', 'alor', 'que', 'argent', 'commenc', 'leur', 'fair', 'défaut', 'qu', 'il', 'continuent', 'fuir', 'auto', 'stop', 'apprend', 'mieux', 'connaîtr']",romance,45
"['alor', 'il', 'traversent', 'région', 'isol', 'leur', 'ami', 'sont', 'pris', 'dan', 'terribl', 'tempêt', 'il', 'trouvent', 'refug', 'dan', 'vieil', 'demeur', 'tenu', 'son', 'frer', 'second', 'leur', 'étrang', 'majordom', 'muet', 'défigur', 'peu', 'plus', 'tard', 'dan', 'soir', 'deux', 'autr', 'visiteur', 'viennent', 'leur', 'tour', 'demand', 'hospital', 'son', 'ami', 'mesur', 'que', 'nuit', 'install', 'atmospher', 'se', 'fait', 'plus', 'plus', 'pes', 'entre', 'hôt', 'leur', 'invit', 'terribl', 'secret', 'cet', 'demeur', 'est', 'alor', 'point', 'être', 'rével']",horreur,65
"['march', 'homm', 'immens', 'major', 'd', 'entre', 'eux', 's', 'engagent', 'polit', 'premi', 'fois', 'leur', 'vi', 'plong', 'dan', 'mouv', 'fond', 'societ', 'français', 'galax', 'march', 'surg', 'imprévu', 'cris', 'gilet', 'jaun']",documentaire,27
"['malchanc', 'jeun', 'origin', 'russ', 'conduit', 'minibus', 'person', 'handicap', 'alor', 'que', 'manifest', 'éclatent', 'dan', 'vill', 'il', 'est', 'déjà', 'tres', 'retard', 'point', 'être', 'licenci', 'contrecœur', 'il', 'accept', 'cepend', 'conduir', 'son', 'grand', 'per', 'sénil', 'se', 'vieux', 'amis', 'funéraill', 'chemin', 'arrêt', 'dan', 'quarti', 'afro', 'américain', 'récuper', 'femm', 'atteint', 'malad', 'est', 'alor', 'que', 'journ', 'devient', 'joyeux', 'incontrôl']",comédie,52
"['second', 'chrono', 'sauv', 'son', 'frer', 'qui', 'est', 'entre', 'main', 'redout', 'ancien', 'braqueur', 'voitur', 'doit', 'vol', 'cinqu', 'bolid', 'd', 'except', 'nuit', 'se', 'ennem', 'se', 'amis', 'cel', 'qu', 'il', 'toujour', 'aim', 'polic', 'qui', 'n', 'jam', 'réuss', 'coinc', 'attendent', 'tourn']",policier,37
"['list', 'rêv', 'est', 'jeun', 'bagag', 'qui', 'abandon', 'se', 'étud', 'qui', 'est', 'léger', 'hypocondriaqu', 'sa', 'vi', 'va', 'chang', 'il', 'va', 'fair', 'connaiss', 'effet', 'cet', 'jeun', 'femm', 'qui', 'réalis', 'list', 'chos', 'import', 'fair', 'avant', 'mour', 'va', 'réuss', 'embarqu', 'dan', 'aventur', 'lui', 'fair', 'oubli', 'se', 'plus', 'grand', 'peur', 'grâc', 'elle', 'il', 'va', 'apprendr', 'ce', 'que', 'est', 'réel', 'vivr']",romance,55
"['pend', 'pet', 'club', 'menac', 'disparit', 'organis', 'tournoi', 'amateur', 'baptis', 'traver', 'aventur', 'd', 'equip', 'compose', 'branquignol', 'caracteriel', 'qui', 'devront', 'evit', 'coup', 'fourr', 'tout', 'genr', 'hommag', 'petit', 'club', 'qui', 'souvent', 'talentu', 'ne', 'percent', 'pas', 'faut', 'subvent']",comédie,34
"['est', 'grand', 'joueur', 'football', 'meilleur', 'buteur', 'championnat', 'dan', 'gest', 'coler', 'il', 'se', 'bris', 'jamb', 'son', 'agent', 'contraint', 'se', 'mettr', 'vert', 'temp', 'sa', 'convalescent', 'chez', 'son', 'per', 'qui', 'il', 'ne', 'parl', 'plus', 'depuis', 'là', 'bas', 'sa', 'grand', 'surpris', 'va', 'redécouvr', 'sen', 'valeur', 'famill']",comédie,42
"['big', 'eye', 'racont', 'scandal', 'histoir', 'vrai', 'plus', 'grand', 'impostur', 'histoir', 'art', 'fin', 'anné', 'début', 'anné', 'peintr', 'connu', 'succes', 'phénoménal', 'révolution', 'commerc', 'art', 'grâc', 'se', 'énigmat', 'tableau', 'représent', 'enfant', 'malheur', 'yeux', 'immens', 'surpren', 'choqu', 'vérit', 'cepend', 'fin', 'éclat', 'ce', 'toil', 'avaient', 'pas', 'été', 'peint', 'mais', 'sa', 'femm', 'extraordinair', 'mensong', 'réuss', 'dup', 'mond', 'enti', 'film', 'se', 'concentr', 'éveil', 'artist', 'succes', 'phénoménal', 'se', 'tableau', 'sa', 'relat', 'tumultu', 'son', 'mar', 'qui', 'connu', 'gloir', 'attribu', 'tout', 'mérit', 'son', 'travail']",biopic,74
"['sa', 'jeuness', 'pass', 'dan', 'miser', 'camp', 'gitan', 'dit', 'retenu', 'sen', 'famill', 'loyaut', 'san', 'faill', 'fiert', 'se', 'origin', 'il', 'surtout', 'conserv', 'amiti', 'ami', 'enfanc', 'qui', 'il', 'découvert', 'prison', 'caus', 'stupid', 'vol', 'ceris', 'lui', 'inexor', 'il', 'plong', 'dan', 'connu', 'apog', 'équip', 'il', 'ont', 'form', 'ensembl', 'qui', 'fait', 'eux', 'plus', 'célebr', 'braqueur', 'début', 'anné', 'soix', 'dix', 'leur', 'irrésistibl', 'ascens', 'prend', 'fin', 'lor', 'arrest', 'spectaculair', 'approch', 'soixantain', 'tent', 'oubli', 'cet', 'périod', 'sa', 'vi', 'sa', 'rédempt', 'il', 'trouv', 'se', 'retir', 'affair', 'pren', 'soin', 'son', 'épous', 'qui', 'tant', 'souffert', 'époqu', 'se', 'enfant', 'petit', 'enfant', 'tous', 'respectu', 'dev', 'cet', 'homm', 'valeur', 'simpl', 'universel', 'lucid', 'petr', 'human', 'invers', 'qui', 'malgr', 'temp', 'rien', 'reni', 'son', 'itinérair']",policier,107
"['ami', 'ami', 'quoi', 'mieux', 'ne', 'plus', 'jam', 'souffr', 'amour', 'que', 'tourn', 'dos', 'vi', 'coupl', 'install', 'son', 'meilleur', 'ami', 'est', 'tout', 'cas', 'ce', 'décid', 'ravag', 'sa', 'derni', 'ruptur', 'détail', 'pres', 'son', 'meilleur', 'ami', 'est', 'meilleur', 'ami', 'jeun', 'avocat', 'déjant', 'pein', 'install', 'deux', 'pot', 'se', 'jurent', 'ne', 'plus', 'jam', 'tomb', 'amour', 'vivr', 'amiti', 'histoir', 'san', 'lendemain', 'mais', 'apres', 'quelqu', 'semain', 'cohabit', 'complic', 'festiv', 'rencontr']",comédie,62
"['cour', 'san', 'retourn', 'jeun', 'garçon', 'juif', 'polon', 'réuss', 'enfuir', 'il', 'se', 'cach', 'dan', 'forêt', 'puis', 'trouv', 'refug', 'chez', 'jeun', 'femm', 'cathol', 'étant', 'surveil', 'il', 'doit', 'quitt', 'va', 'ferm', 'ferm', 'cherch', 'travail', 'se', 'nourr', 'survivr', 'il', 'doit', 'oubli', 'son', 'nom', 'cach', 'il', 'est', 'juif']",historique,43
"['est', 'astronaut', 'obsed', 'recherch', 'sign', 'vi', 'dan', 'espac', 'alor', 'que', 'sa', 'vi', 'personnel', 's', 'effondr', 'il', 'est', 'épaul', 'dan', 'se', 'recherch', 'jeun', 'assist', 'peu', 'qualifi', 'mais', 'dynam', 'nomm', 'qui', 'aid', 'retrouv', 'peu', 'd', 'équilibr', 'dan', 'sa', 'vi', 'tous', 'deux', 'vont', 'fair', 'découvert', 'scientif', 'incroi']",science fiction,44
"['jour', 'lendemain', 'vi', 'est', 'bien', 'ingrat', 'chien', 'hurl', 'tout', 'nuit', 'empêch', 'dorm', 'machin', 'caf', 'lui', 'explos', 'visag', 'il', 'pleut', 'chef', 'bureau', 'banqu', 'menac', 'renvoi', 'puis', 'jour', 'lendemain', 'tout', 'ce', 'qui', 'était', 'violent', 'pénibl', 'se', 'transform', 'comm', 'miracl', 'que', 'se', 'pass', 't', 'il', 'pourquoi', 'mond', 'devient', 'il', 'si', 'brusqu', 'doux', 'enchanteur', 'c', 'est', 'énigm', 'que', 'va', 'essai', 'résoudr', 'mais', 'il', 'ne', 'suff', 'pas', 'que', 'chos', 'se', 'passent', 'bien', 'encor', 'faut', 'il', 'accept']",comédie,71
"['entre', 'se', 'pot', 'entrepris', 'familial', 'été', 'd', 'annonc', 'tranquill', 'jusqu', 'sa', 'rencontr', 'auss', 'bel', 'que', 'cass', 'bloc', 'muscl', 'tendus', 'prophet', 'catastroph', 'il', 'ne', 'attend', 'rien', 'elle', 'se', 'prépar', 'pir', 'jusqu', 'où', 'suivr', 'alor', 'qu', 'elle', 'ne', 'lui', 'rien', 'demand', 'est', 'histoir', 'amour', 'histoir', 'surv', 'deux']",romance,45
"['underworld', 'blood', 'war', 'dan', 'ce', 'nouvel', 'opus', 'franchis', 'blockbuster', 'suit', 'chasseux', 'lycan', 'fac', 'agress', 'brutal', 'clan', 'lycan', 'vampir', 'qui', 'ont', 'trah', 'se', 'seul', 'alli', 'son', 'per', 'elle', 'doit', 'mettr', 'fin', 'guerr', 'sempiternel', 'entre', 'deux', 'clan', 'mêm', 'si', 'cel', 'impliqu', 'elle', 'fair', 'sacrific', 'ultim']",horreur,43
"['prix', 'directeur', 'adjoint', 'envoi', 'se', 'meilleur', 'agent', 'il', 'ont', 'mission', 'retrouv', 'magicien', 'louch', 'proteg', 'gros', 'bonnet', 'dont', 'dit', 'qu', 'il', 'fait', 'assassin', 'plus', 'person', 'effet', 'prom', 'don', 'justic', 'preuv', 'contr', 'afin', 'sauv', 'sa', 'propr', 'peau', 'offre', 'million', 'dollar', 'fair', 'disparaîtr', 'peu', 'import', 'qui', 'fait', 'boulot', 'moment', 'qu', 'il', 'est', 'abattu', 'rapid', 'attir', 'argent', 'mercenair', 'assassin', 'tueur', 'gag', 'tous', 'horizon', 'débarquent']",policier,60
"['dan', 'futur', 'proch', 'cataclysm', 'rendu', 'atmospher', 'terrestr', 'irrespir', 'être', 'humain', 'derni', 'surviv', 'se', 'bat', 'trouv', 'moyen', 'respir', 'nouveau', 'sauv', 'human', 'qui', 'fui', 'ver', 'colon', 'lointain', 'dan', 'espac', 'mais', 'sa', 'détermin', 'est', 'mis', 'rud', 'épreuv', 'elle', 'fait', 'rencontr', 'autr', 'surviv', 'pass', 'doulour', 'elle', 'va', 'devoir', 'décid', 'entre', 'prendr', 'derni', 'navet', 'qui', 'décoll', 'bientôt', 'cet', 'colon', 'alor', 'rest', 'seul', 'se', 'risqu', 'péril', 'surv']",science fiction,61
